año;mes;dia_semana;hora;intensidad_media;intensidad_total;ocupacion_media;velocidad_media;registros
2023;7;5;12;508,92;127230,0;5,819333333333333;28,469;250
2023;7;5;13;535,211;133802,75;6,111333333333333;28,699;250
2023;7;5;14;528,321;132080,25;5,909;29,127;250
2023;7;5;15;417,925;104481,25;4,641333333333333;29,18;250
2023;7;5;16;355,059;88764,75;3,8676666666666666;28,556;250
2023;7;5;17;397,273;99318,25;4,342;28,086;250
2023;7;5;18;439,4769076305221;109429,75;4,937751004016064;28,329317269076306;249
2023;7;5;19;468,929;117232,25;5,322333333333333;28,405;250
2023;7;5;20;497,456;124364,0;5,844;27,995;250
2023;7;5;21;501,266;125316,5;5,707;27,832;250
2023;7;5;22;431,516;107879,0;4,751333333333333;28,189;250
2023;7;5;23;365,227;91306,75;4,114666666666667;27,943;250
2023;7;6;0;344,5331325301205;85788,75;3,957161981258367;27,53012048192771;249
2023;7;6;1;304,955;76238,75;3,6403333333333334;27,319;250
2023;7;6;2;224,65562248995985;55939,25;2,852074966532798;26,634538152610443;249
2023;7;6;3;163,936;40984,0;2,2283333333333335;23,987;250
2023;7;6;4;128,461;32115,25;1,8513333333333333;22,438;250
2023;7;6;5;110,482;27620,5;1,778231292517007;21,176;250
2023;7;6;6;139,0;34611,0;1,819838056680162;24,11244979919679;249
2023;7;6;7;164,8195564516129;40875,25;2,133940620782726;25,91733870967742;248
2023;7;6;8;171,5120481927711;42706,5;2,041497975708502;26,3714859437751;249
2023;7;6;9;217,88052208835342;54252,25;2,668010752688172;26,8925702811245;249
2023;7;6;10;306,999;76749,75;3,541;27,852;250
2023;7;6;11;405,63;101407,5;4,561333333333333;28,52;250
2023;7;6;12;474,592;118648,0;5,391333333333333;28,233;250
2023;7;6;13;502,656;125664,0;5,623333333333333;28,496;250
2023;7;6;14;497,028;124257,0;5,469333333333333;28,887;250
2023;7;6;15;392,715;98178,75;4,412666666666667;28,722;250
2023;7;6;16;346,59;86647,5;3,799;28,709;250
2023;7;6;17;390,319;97579,75;4,243333333333333;28,768;250
2023;7;6;18;441,143;110285,75;4,823666666666667;28,508;250
2023;7;6;19;474,882;118720,5;5,4446666666666665;28,383;250
2023;7;6;20;485,49;121372,5;5,529333333333333;28,264;250
2023;7;6;21;475,7;118925,0;5,278;28,354;250
2023;7;6;22;417,8760162601626;102797,5;4,771341463414634;28,772357723577237;246
2023;7;6;23;349,01836734693876;85509,5;3,777891156462585;28,627551020408163;245
2023;8;0;0;215,08121827411168;42371,0;2,5487179487179485;25,90482233502538;197
2023;8;0;1;148,46338383838383;29395,75;1,9289965986394557;23,071969696969695;198
2023;8;0;2;108,11363636363636;21406,5;1,6136752136752137;19,93686868686869;198
2023;8;0;3;90,3775;18075,5;1,3223350253807107;17,11625;200
2023;8;0;4;82,99625;16599,25;1,0833333333333335;16,3475;200
2023;8;0;5;98,6475;19729,5;1,0858714043993232;18,76625;200
2023;8;0;6;180,23;36046,0;2,0307239057239057;23,9425;200
2023;8;0;7;346,33875;69267,75;3,6271043771043767;27,88375;200
2023;8;0;8;439,73;87946,0;4,866582491582491;28,495;200
2023;8;0;9;407,7875;81557,5;4,581649831649831;28,31;200
2023;8;0;10;389,6525;77930,5;4,505050505050505;28,54625;200
2023;8;0;11;407,7675879396985;81145,75;4,759306260575296;28,337939698492463;199
2023;8;0;12;433,3989898989899;85813,0;5,250850340136055;28,68686868686869;198
2023;8;0;13;438,77638190954775;87316,5;5,172165820642978;28,554020100502512;199
2023;8;0;14;496,585;99317,0;5,904882154882155;28,64125;200
2023;8;0;15;522,455;104491,0;5,978535353535354;28,59875;200
2023;8;0;16;404,92625;80985,25;4,384680134680134;28,585;200
2023;8;0;17;416,775;83355,0;4,712121212121212;28,34875;200
2023;8;0;18;454,22375;90844,75;5,151094276094276;28,465;200
2023;8;0;19;438,12375;87624,75;5,194865319865319;28,57375;200
2023;8;0;20;418,51125;83702,25;4,8106060606060606;28,5675;200
2023;8;0;21;386,11375;77222,75;4,297558922558922;28,47625;200
2023;8;0;22;315,77030456852793;62206,75;3,4957264957264957;28,79187817258883;197
2023;8;0;23;248,8405612244898;48772,75;2,802245250431779;27,878826530612244;196
2023;8;1;0;196,00306122448978;48020,75;2,314471879286694;25,288775510204083;245
2023;8;1;1;138,4828629032258;34343,75;1,94375;22,813508064516128;248
2023;8;1;2;99,81927710843374;24855,0;1,5709876543209877;19,41164658634538;249
2023;8;1;3;82,91164658634538;20645,0;1,2349726775956282;15,839357429718875;249
2023;8;1;4;79,82530120481928;19876,5;1,08130081300813;16,132530120481928;249
2023;8;1;5;89,82692307692308;22187,25;0,9911564625850341;17,13259109311741;247
2023;8;1;6;174,1244939271255;43008,75;1,7427685950413223;23,987854251012145;247
2023;8;1;7;343,9542682926829;84612,75;3,514344262295082;28,10569105691057;246
2023;8;1;8;441,92004048583;109154,25;4,6952380952380945;28,33400809716599;247
2023;8;1;9;416,598;104149,5;4,89616935483871;28,091;250
2023;8;1;10;398,21;99552,5;4,690188172043011;27,919;250
2023;8;1;11;419,7309236947791;104513,0;4,986167341430499;28,073293172690764;249
2023;8;1;12;442,9628514056225;110297,75;5,266194331983805;28,46586345381526;249
2023;8;1;13;455,81024096385545;113496,75;5,260121457489879;28,430722891566266;249
2023;8;1;14;517,959;129489,75;6,027217741935484;28,52;250
2023;8;1;15;534,646;133661,5;6,026209677419355;28,619;250
2023;8;1;16;425,145;106286,25;4,635752688172043;28,509;250
2023;8;1;17;428,946;107236,5;4,778225806451613;28,631;250
2023;8;1;18;471,376;117844,0;5,321572580645161;28,558;250
2023;8;1;19;457,7640562248996;113983,25;5,284075573549258;28,603413654618475;249
2023;8;1;20;432,52510040160644;107698,75;4,851214574898785;28,626506024096386;249
2023;8;1;21;387,58534136546183;96508,75;4,348178137651822;28,51305220883534;249
2023;8;1;22;329,6928571428571;80774,75;3,7218792866941013;29,364285714285714;245
2023;8;1;23;255,84081632653061;62681,0;2,918724279835391;27,772448979591836;245
2023;8;2;0;199,90714285714284;48977,25;2,3068181818181817;24,91734693877551;245
2023;8;2;1;134,56882591093117;33238,5;1,866326530612245;21,635627530364374;247
2023;8;2;2;92,86740890688259;22938,25;1,3765560165975104;18,008097165991902;247
2023;8;2;3;76,7078313253012;19100,25;1,0426829268292683;14,823293172690763;249
2023;8;2;4;72,231;18057,75;0,9779810298102981;14,373;250
2023;8;2;5;89,828;22457,0;1,1081989247311828;17,376;250
2023;8;2;6;191,245;47811,25;2,069556451612903;24,383;250
2023;8;2;7;379,4;94850,0;3,895497311827957;28,455;250
2023;8;2;8;499,454;124863,5;5,381720430107527;29,29;250
2023;8;2;9;451,68;112920,0;5,20866935483871;28,653;250
2023;8;2;10;423,460685483871;105018,25;4,938685636856369;28,58467741935484;248
2023;8;2;11;439,0967741935484;108896,0;5,3787262872628725;28,251008064516128;248
2023;8;2;12;455,7913306451613;113036,25;5,487466124661247;28,387096774193548;248
2023;8;2;13;471,6038306451613;116957,75;5,531165311653117;28,766129032258064;248
2023;8;2;14;555,8222891566265;138399,75;6,454453441295547;28,710843373493976;249
2023;8;2;15;592,084;148021,0;6,726142473118279;28,891;250
2023;8;2;16;463,306;115826,5;5,140456989247311;28,682;250
2023;8;2;17;463,503;115875,75;5,1875;28,616;250
2023;8;2;18;502,605;125651,25;5,853158602150537;28,528;250
2023;8;2;19;484,867;121216,75;5,694892473118279;28,689;250
2023;8;2;20;453,287;113321,75;5,259744623655914;28,589;250
2023;8;2;21;394,16;98540,0;4,406586021505376;28,604;250
2023;8;2;22;321,3734693877551;78736,5;3,5665294924554183;28,829591836734693;245
2023;8;2;23;260,7857142857143;63892,5;3,042181069958848;28,275510204081634;245
2023;8;3;0;206,73877551020408;50651,0;2,3868312757201644;25,142857142857142;245
2023;8;3;1;141,821;35455,25;1,9290994623655915;21,976;250
2023;8;3;2;99,23286290322581;24609,75;1,5523809523809522;19,206653225806452;248
2023;8;3;3;80,15;20037,5;1,1568027210884355;15,905;250
2023;8;3;4;76,009;19002,25;0,9610215053763441;15,716;250
2023;8;3;5;90,517;22629,25;1,0512820512820513;17,899;250
2023;8;3;6;188,531;47132,75;2,1253360215053765;23,927;250
2023;8;3;7;377,864;94466,0;4,043010752688172;28,788;250
2023;8;3;8;486,509;121627,25;5,513440860215053;28,998;250
2023;8;3;9;445,371;111342,75;5,195900537634408;28,77;250
2023;8;3;10;422,9016064257028;105302,5;4,962887989203779;28,440763052208837;249
2023;8;3;11;428,9343220338983;101228,5;5,0174501424501425;30,05720338983051;236
2023;8;3;12;458,78729838709677;113779,25;5,549119241192412;28,507056451612904;248
2023;8;3;13;473,52923387096774;117435,25;5,488143631436314;28,771169354838708;248
2023;8;3;14;546,0281124497992;135961,0;6,2756410256410255;29,035140562248998;249
2023;8;3;15;591,311;147827,75;6,844086021505376;28,864;250
2023;8;3;16;468,55120481927713;116669,25;5,229757085020243;28,788152610441767;249
2023;8;3;17;468,422;117105,5;5,258400537634408;28,5;250
2023;8;3;18;508,976;127244,0;5,735551075268818;28,764;250
2023;8;3;19;491,028;122757,0;5,6875;28,634;250
2023;8;3;20;460,027;115006,75;5,211357526881721;28,649;250
2023;8;3;21;410,579;102644,75;4,667674731182795;28,764;250
2023;8;3;22;339,94028340080973;83965,25;3,933673469387755;29,004048582995953;247
2023;8;3;23;273,4715447154472;67274,0;3,137636612021858;28,16869918699187;246
2023;8;4;0;200,72448979591837;39342,0;2,423044217687075;25,279336734693878;196
2023;8;4;1;116,79292929292929;23125,0;1,6954314720812182;20,946969696969695;198
2023;8;4;2;68,21733668341709;13575,25;1,2767857142857142;16,810301507537687;199
2023;8;4;3;49,3775;9875,5;1,0439698492462313;13,50125;200
2023;8;4;4;41,78375;8356,75;0,85;12,3025;200
2023;8;4;5;61,22375;12244,75;0,978956228956229;15,23625;200
2023;8;4;6;169,11180904522612;33653,25;1,9049413735343383;23,709798994974875;199
2023;8;4;7;351,66875;70333,75;3,632083333333333;28,12875;200
2023;8;4;8;449,5075;89901,5;4,891666666666667;28,95125;200
2023;8;4;9;412,70375;82540,75;4,7091666666666665;28,315;200
2023;8;4;10;410,4675;82093,5;4,91875;27,445;200
2023;8;4;11;431,1670854271357;85802,25;5,010469011725293;27,756281407035175;199
2023;8;4;12;468,9936868686869;92860,75;5,591750841750842;28,34722222222222;198
2023;8;4;13;495,2294871794872;96569,75;5,694871794871795;28,57179487179487;195
2023;8;4;14;609,03;121806,0;7,12;28,72625;200
2023;8;4;15;594,8813775510204;116596,75;6,159013605442177;29,850765306122447;196
2023;8;4;16;448,7552631578947;85263,5;4,755701754385965;30,730263157894736;190
2023;8;4;17;438,1723684210526;83252,75;4,63640350877193;30,347368421052632;190
2023;8;4;18;458,94736842105266;87200,0;4,792982456140351;30,07236842105263;190
2023;8;4;19;448,03026315789475;85125,75;4,829385964912281;30,357894736842105;190
2023;8;4;20;446,9795081967213;81797,25;4,954462659380692;31,48633879781421;183
2023;8;4;21;416,7551020408163;81684,0;4,450680272108844;29,147959183673468;196
2023;8;4;22;339,46700507614213;66875,0;3,55160744500846;28,601522842639593;197
2023;8;4;23;262,6670918367347;51482,75;2,8477891156462585;28,105867346938776;196
2023;8;5;0;226,995;45399,0;2,847916666666667;26,725;200
2023;8;5;1;164,90051020408163;32320,5;1,9689625850340138;25,664540816326532;196
2023;8;5;2;114,67631578947369;21788,5;1,5167548500881836;24,042105263157893;190
2023;8;5;3;79,71447368421053;15145,75;1,1538120567375887;19,318421052631578;190
2023;8;5;4;68,13552631578948;12945,75;1,0748663101604279;18,726315789473684;190
2023;8;5;5;71,4407894736842;13573,75;1,1070175438596492;19,10921052631579;190
2023;8;5;6;117,17894736842105;22264,0;1,2864035087719299;22,94736842105263;190
2023;8;5;7;156,49739583333334;30047,5;1,9401041666666667;25,69140625;192
2023;8;5;8;180,09390862944161;35478,5;2,175972927241963;25,79187817258883;197
2023;8;5;9;236,475;44930,25;2,4578900709219855;28,106578947368423;190
2023;8;5;10;290,0467032967033;52788,5;3,2023809523809526;30,453296703296704;182
2023;8;5;11;341,731843575419;61170,0;3,7164804469273744;31,115921787709496;179
2023;8;5;12;378,7371134020619;73475,0;4,001718213058419;28,4729381443299;194
2023;8;5;13;385,16;57774,0;4,238888888888889;28,096666666666668;150
2023;8;5;14;390,72875;78145,75;4,35125;28,6225;200
2023;8;5;15;322,43125;64486,25;3,6525;28,60125;200
2023;8;5;16;269,1975;53839,5;3,169583333333333;27,84375;200
2023;8;5;17;291,21125;58242,25;3,437604690117253;27,6025;200
2023;8;5;18;326,5325;65306,5;3,7975;28,0775;200
2023;8;5;19;355,48375;71096,75;4,0720833333333335;27,9375;200
2023;8;5;20;382,65875;76531,75;4,548333333333333;28,36;200
2023;8;5;21;383,555;76711,0;4,486666666666667;28,61625;200
2023;8;5;22;343,40625;68681,25;4,051666666666667;28,19375;200
2023;8;5;23;286,515;57303,0;3,4082491582491583;27,58875;200
2023;8;6;0;258,91875;51783,75;3,116582491582492;26,805;200
2023;8;6;1;210,29625;42059,25;2,6443602693602695;26,13;200
2023;8;6;2;164,905;32981,0;2,1790598290598293;24,84;200
2023;8;6;3;135,7175;27143,5;1,917087542087542;22,66375;200
2023;8;6;4;118,47875;23695,75;1,7049663299663298;20,435;200
2023;8;6;5;111,7;22340,0;1,605218855218855;20,0;200
2023;8;6;6;140,285;28057,0;1,52580372250423;22,89125;200
2023;8;6;7;158,4002525252525;31363,25;1,9833333333333334;24,435606060606062;198
2023;8;6;8;166,5525;33310,5;1,946969696969697;25,47375;200
2023;8;6;9;191,61237373737373;37939,25;2,235969387755102;25,657828282828284;198
2023;8;6;10;242,03;48406,0;2,779040404040404;26,69625;200
2023;8;6;11;302,7525;60550,5;3,4225589225589226;27,295;200
2023;8;6;12;340,88625;68177,25;3,8207070707070705;27,5525;200
2023;8;6;13;360,585;72117,0;3,994949494949495;27,97;200
2023;8;6;14;358,345;71669,0;3,8261784511784516;27,9275;200
2023;8;6;15;311,7725;62354,5;3,525252525252525;27,6425;200
2023;8;6;16;278,7575;55751,5;3,1872895622895623;27,855;200
2023;8;6;17;298,79;59758,0;3,3038720538720536;27,8575;200
2023;8;6;18;331,19625;66239,25;3,7676767676767677;27,87875;200
2023;8;6;19;359,79875;71959,75;4,0256734006734005;28,01;200
2023;8;6;20;376,9175;75383,5;4,247474747474747;28,195;200
2023;8;6;21;381,74875;76349,75;4,396043771043771;28,3225;200
2023;8;6;22;349,61167512690355;68873,5;3,952991452991453;28,77030456852792;197
2023;8;6;23;282,43401015228426;55639,5;3,1354700854700854;28,088832487309645;197
2023;9;0;0;205,72361809045225;40939,0;2,5218855218855216;25,030150753768844;199
2023;9;0;1;102,17587939698493;20333,0;1,7654941373534336;20,56281407035176;199
2023;9;0;2;57,42336683417086;11427,25;1,2440476190476188;16,415829145728644;199
2023;9;0;3;41,455;8291,0;0,9363484087102178;11,99;200
2023;9;0;4;44,22375;8844,75;0,6649831649831649;13,17375;200
2023;9;0;5;71,25625;14251,25;0,9941077441077442;17,8025;200
2023;9;0;6;211,87875;42375,75;2,7248743718592965;24,255;200
2023;9;0;7;544,265;108853,0;7,209798994974874;27,01125;200
2023;9;0;8;770,70875;154141,75;11,69375;26,83625;200
2023;9;0;9;719,6875;143937,5;11,557083333333333;26,92875;200
2023;9;0;10;587,1972361809045;116852,25;8,185929648241206;28,32537688442211;199
2023;9;0;11;580,8655778894472;115592,25;7,698911222780569;28,07035175879397;199
2023;9;0;12;591,7939698492462;117767,0;7,519262981574539;28,334170854271356;199
2023;9;0;13;624,6125;124922,5;8,04;28,5175;200
2023;9;0;14;763,09125;152618,25;10,0575;28,455;200
2023;9;0;15;773,5725;154714,5;10,12;28,28375;200
2023;9;0;16;657,61875;131523,75;8,49;28,5975;200
2023;9;0;17;701,61625;140323,25;9,0575;28,495;200
2023;9;0;18;753,99875;150799,75;10,965;27,93375;200
2023;9;0;19;744,9775;148995,5;10,81125;27,415;200
2023;9;0;20;656,3075;131261,5;7,89125;28,70875;200
2023;9;0;21;543,63625;108727,25;6,318333333333333;29,045;200
2023;9;0;22;371,62125;74324,25;4,500416666666667;29,07125;200
2023;9;0;23;250,52875;50105,75;3,1045833333333333;26,89125;200
2023;9;1;0;161,59375;32318,75;2,2206867671691795;22,61125;200
2023;9;1;1;90,66125;18132,25;1,837962962962963;18,00875;200
2023;9;1;2;55,68875;11137,75;1,4154166666666665;12,75125;200
2023;9;1;3;45,555;9111,0;1,175;10,88125;200
2023;9;1;4;51,495;10299,0;1,0921273031825796;12,225;200
2023;9;1;5;73,545;14709,0;1,2271573604060915;16,53125;200
2023;9;1;6;221,12125;44224,25;2,8556397306397305;24,715;200
2023;9;1;7;581,4;116280,0;7,68;28,29625;200
2023;9;1;8;792,94875;158589,75;12,199583333333333;26,89625;200
2023;9;1;9;722,49375;144498,75;12,7;26,45;200
2023;9;1;10;629,50125;125900,25;9,58625;27,3425;200
2023;9;1;11;597,51375;119502,75;7,719166666666666;28,4225;200
2023;9;1;12;633,92875;126785,75;8,34;28,59125;200
2023;9;1;13;662,0917085427136;131756,25;8,257537688442211;28,930904522613066;199
2023;9;1;14;802,87125;160574,25;10,59375;28,57625;200
2023;9;1;15;794,3875;158877,5;10,56875;28,19625;200
2023;9;1;16;689,43125;137886,25;8,8625;28,59875;200
2023;9;1;17;723,30875;144661,75;9,9625;28,61;200
2023;9;1;18;783,3775;156675,5;12,05125;27,65;200
2023;9;1;19;773,2175;154643,5;11,3025;27,69875;200
2023;9;1;20;704,1425;140828,5;9,03375;28,64;200
2023;9;1;21;573,6875;114737,5;6,6425;29,03;200
2023;9;1;22;387,8894472361809;77190,0;4,567001675041876;29,188442211055275;199
2023;9;1;23;274,6313131313131;54377,0;3,3925549915397633;27,7979797979798;198
2023;9;2;0;186,61868686868686;36950,5;2,2205387205387206;23,428030303030305;198
2023;9;2;1;92,21464646464646;18258,5;1,542517006802721;17,517676767676768;198
2023;9;2;2;52,9786432160804;10542,75;1,3034511784511784;13,938442211055277;199
2023;9;2;3;43,04145728643216;8565,25;1,0511844331641287;11,981155778894472;199
2023;9;2;4;40,68125;8136,25;0,7436868686868687;11,58;200
2023;9;2;5;65,29625;13059,25;1,0593434343434343;15,665;200
2023;9;2;6;219,989898989899;43558,0;2,602693602693603;25,789141414141415;198
2023;9;2;7;575,00125;115000,25;7,495416666666666;28,40125;200
2023;9;2;8;796,70375;159340,75;12,675416666666667;26,925;200
2023;9;2;9;748,71125;149742,25;13,58875;26,17375;200
2023;9;2;10;635,5690954773869;126478,25;9,225711892797321;27,3856783919598;199
2023;9;2;11;597,0904522613065;118821,0;7,654941373534338;28,690954773869347;199
2023;9;2;12;632,97;126594,0;8,16375;28,395;200
2023;9;2;13;678,04;135608,0;8,83125;28,555;200
2023;9;2;14;802,1875;160437,5;11,13625;28,4925;200
2023;9;2;15;800,97;160194,0;11,5875;28,08625;200
2023;9;2;16;710,71875;142143,75;9,80875;28,035;200
2023;9;2;17;745,175;149035,0;9,88875;28,3075;200
2023;9;2;18;805,13125;161026,25;12,04625;27,53;200
2023;9;2;19;783,01875;156603,75;11,5825;27,6;200
2023;9;2;20;719,47625;143895,25;9,39375;28,5075;200
2023;9;2;21;615,87625;123175,25;7,567916666666666;28,69375;200
2023;9;2;22;418,4070351758794;83263,0;4,871859296482412;29,168341708542712;199
2023;9;2;23;304,82070707070704;60354,5;3,52946127946128;28,141414141414142;198
2023;9;3;0;219,91836734693877;43104,0;2,670940170940171;24,520408163265305;196
2023;9;3;1;115,5580808080808;22880,5;1,7131979695431472;19,96590909090909;198
2023;9;3;2;68,1540404040404;13494,5;1,2846869712351947;16,29040404040404;198
2023;9;3;3;51,35732323232323;10168,75;1,151936026936027;13,502525252525253;198
2023;9;3;4;49,00883838383838;9703,75;0,9256410256410257;14,380050505050505;198
2023;9;3;5;75,31155778894473;14987,0;1,058798646362098;17,75;199
2023;9;3;6;223,8525;44770,5;2,737083333333333;26,3125;200
2023;9;3;7;566,94125;113388,25;7,048333333333334;28,715;200
2023;9;3;8;788,6017587939698;156931,75;12,368927973199328;27,473618090452263;199
2023;9;3;9;744,965;148993,0;12,782916666666667;26,64875;200
2023;9;3;10;616,99375;123398,75;8,793333333333333;27,78625;200
2023;9;3;11;610,4775;122095,5;7,83625;28,65875;200
2023;9;3;12;641,8525;128370,5;8,305;28,59625;200
2023;9;3;13;684,50625;136901,25;9,043333333333333;28,66625;200
2023;9;3;14;813,785;162757,0;10,788333333333332;28,6775;200
2023;9;3;15;815,2575;163051,5;10,77375;28,105;200
2023;9;3;16;713,715;142743,0;9,4525;28,455;200
2023;9;3;17;758,27125;151654,25;10,235;28,3675;200
2023;9;3;18;799,02375;159804,75;11,638333333333332;27,62;200
2023;9;3;19;802,30375;160460,75;11,53;27,69375;200
2023;9;3;20;735,9875;147197,5;10,144583333333333;28,3675;200
2023;9;3;21;614,71875;122943,75;7,4;28,80875;200
2023;9;3;22;429,3325;85866,5;5,034166666666667;29,0975;200
2023;9;3;23;328,53768844221105;65379,0;4,09463986599665;28,365577889447238;199
2023;9;4;0;267,8574297188755;66696,5;3,5124831309041835;25,570281124497992;249
2023;9;4;1;181,58232931726909;45214,0;2,427800269905533;23,231927710843372;249
2023;9;4;2;127,124;31781,0;1,8296221322537112;20,115;250
2023;9;4;3;106,383;26595,75;1,4838709677419355;17,971;250
2023;9;4;4;100,604;25151,0;1,2921727395411606;17,311;250
2023;9;4;5;121,034;30258,5;1,5073924731182795;20,915;250
2023;9;4;6;245,037;61259,25;2,869918699186992;26,521;250
2023;9;4;7;500,365;125091,25;6,042338709677419;28,39;250
2023;9;4;8;680,022;170005,5;10,190524193548388;27,871;250
2023;9;4;9;641,008;160252,0;9,798051075268816;27,744;250
2023;9;4;10;564,3574297188756;140525,0;7,75978407557355;28,170682730923694;249
2023;9;4;11;574,6967871485944;143099,5;7,473346828609987;28,436746987951807;249
2023;9;4;12;622,6612903225806;154420,0;8,091061827956988;28,621975806451612;248
2023;9;4;13;697,2158634538152;173606,75;9,60441767068273;28,70983935742972;249
2023;9;4;14;841,545;210386,25;13,103;28,074;250
2023;9;4;15;852,17;213042,5;14,456666666666665;26,886;250
2023;9;4;16;721,887;180471,75;9,818;28,07;250
2023;9;4;17;717,592;179398,0;9,43;28,591;250
2023;9;4;18;722,988;180747,0;10,559;27,691;250
2023;9;4;19;695,475;173868,75;9,715;27,981;250
2023;9;4;20;692,592;173148,0;9,273;28,222;250
2023;9;4;21;622,324;155581,0;7,636;28,4;250
2023;9;4;22;461,993;115498,25;5,575;28,598;250
2023;9;4;23;353,911;88477,75;4,270333333333333;27,995;250
2023;9;5;0;322,073;80518,25;3,664;27,429;250
2023;9;5;1;255,609;63902,25;3,284;26,335;250
2023;9;5;2;184,756;46189,0;2,489290495314592;25,183;250
2023;9;5;3;138,898;34724,5;2,0230352303523036;22,8;250
2023;9;5;4;115,98;28995,0;1,7261424731182795;21,148;250
2023;9;5;5;112,084;28021,0;1,67904953145917;21,338;250
2023;9;5;6;154,817;38704,25;2,0692204301075265;24,513;250
2023;9;5;7;191,084;47771,0;2,3316599732262384;25,786;250
2023;9;5;8;240,636;60159,0;2,7751004016064256;26,884;250
2023;9;5;9;342,6182572614108;82571,0;3,914246196403873;29,46887966804979;241
2023;9;5;10;434,641;108660,25;4,978666666666667;28,827;250
2023;9;5;11;511,176;127794,0;5,8053333333333335;28,531;250
2023;9;5;12;589,037;147259,25;7,194;28,352;250
2023;9;5;13;634,502;158625,5;7,675;28,312;250
2023;9;5;14;660,364;165091,0;7,866;28,649;250
2023;9;5;15;482,497;120624,25;5,355;29,299;250
2023;9;5;16;414,052;103513,0;4,689666666666667;29,019;250
2023;9;5;17;482,309;120577,25;5,578333333333333;28,747;250
2023;9;5;18;545,071;136267,75;6,424666666666667;28,612;250
2023;9;5;19;578,944;144736,0;7,233333333333333;28,391;250
2023;9;5;20;579,878;144969,5;7,248333333333333;28,079;250
2023;9;5;21;561,636;140409,0;7,184;27,927;250
2023;9;5;22;454,662;113665,5;5,748333333333333;28,19;250
2023;9;5;23;375,462;93865,5;4,573666666666667;28,194;250
2023;9;6;0;340,3025;68060,5;3,970416666666667;27,5825;200
2023;9;6;1;277,7025;55540,5;3,462083333333333;27,36125;200
2023;9;6;2;196,38065326633165;39079,75;2,5536013400335005;25,981155778894472;199
2023;9;6;3;150,96125;30192,25;2,1245833333333333;24,06375;200
2023;9;6;4;124,72125;24944,25;2,0303030303030303;21,6225;200
2023;9;6;5;113,2125;22642,5;1,770938023450586;21,27375;200
2023;9;6;6;149,38065326633165;29726,75;1,856175972927242;25,615577889447238;199
2023;9;6;7;164,09390862944161;32326,5;2,0309278350515463;25,81218274111675;197
2023;9;6;8;169,31218274111674;33354,5;1,967005076142132;25,13705583756345;197
2023;9;6;9;213,91708542713567;42569,5;2,5196817420435513;26,31281407035176;199
2023;9;6;10;303,1645728643216;60329,75;3,2952261306532664;27,974874371859297;199
2023;9;6;11;425,05904522613065;84586,75;4,899916247906198;28,337939698492463;199
2023;9;6;12;500,365;100073,0;5,927083333333334;28,1375;200
2023;9;6;13;577,7475;115549,5;6,840833333333333;28,335;200
2023;9;6;14;589,97875;117995,75;7,108333333333333;28,365;200
2023;9;6;15;456,8175;91363,5;5,479166666666666;28,62125;200
2023;9;6;16;396,2650753768844;78856,75;4,642378559463987;28,468592964824122;199
2023;9;6;17;466,1859296482412;92771,0;5,305276381909548;28,482412060301506;199
2023;9;6;18;514,9608585858585;101962,25;6,445707070707071;28,571969696969695;198
2023;9;6;19;518,1482412060302;103111,5;6,243718592964824;28,66457286432161;199
2023;9;6;20;530,8442211055276;105638,0;6,516331658291457;28,741206030150753;199
2023;9;6;21;476,3994974874372;94803,5;5,755443886097152;28,633165829145728;199
2023;9;6;22;350,9675;70193,5;4,17375;28,47125;200
2023;9;6;23;279,4472361809045;55610,0;3,369765494137354;27,57537688442211;199
2023;10;0;0;334,919;83729,75;4,009;25,919;250
2023;10;0;1;258,452;64613,0;3,3456666666666663;22,258;250
2023;10;0;2;227,376;56844,0;2,9873333333333334;19,106;250
2023;10;0;3;218,466;54616,5;2,8653333333333335;18,192;250
2023;10;0;4;217,358;54339,5;2,782797858099063;18,663;250
2023;10;0;5;237,609;59402,25;2,8696666666666664;21,213;250
2023;10;0;6;354,901;88725,25;4,257333333333333;26,668;250
2023;10;0;7;622,13;155532,5;8,123666666666667;28,523;250
2023;10;0;8;791,593;197898,25;12,778333333333334;27,157;250
2023;10;0;9;754,471;188617,75;12,296;27,667;250
2023;10;0;10;661,709;165427,25;8,885666666666665;28,285;250
2023;10;0;11;646,205;161551,25;8,488955823293173;28,41;250
2023;10;0;12;669,733;167433,25;9,033132530120483;28,566;250
2023;10;0;13;685,066;171266,5;9,380522088353414;28,499;250
2023;10;0;14;770,15;192537,5;10,037666666666667;28,563;250
2023;10;0;15;777,859;194464,75;9,974;28,576;250
2023;10;0;16;701,645;175411,25;9,421;28,71;250
2023;10;0;17;753,23;188307,5;10,368;28,408;250
2023;10;0;18;803,69;200922,5;11,775;27,697;250
2023;10;0;19;793,805;198451,25;11,578;27,768;250
2023;10;0;20;701,179;175294,75;8,875;28,548;250
2023;10;0;21;575,16;143790,0;6,824333333333333;28,945;250
2023;10;0;22;423,015;105753,75;4,971666666666667;29,004;250
2023;10;0;23;306,046;76511,5;3,675;27,831;250
2023;10;1;0;225,45481927710844;56138,25;2,8807123655913975;23,78614457831325;249
2023;10;1;1;163,86044176706827;40801,25;2,2935222672064777;19,035140562248998;249
2023;10;1;2;135,43574297188755;33723,5;1,9875672043010753;15,613453815261044;249
2023;10;1;3;125,236;31309,0;1,763;14,135;250
2023;10;1;4;127,852;31963,0;1,709851551956815;14,629;250
